class,conversation
협박 대화,"후보직을 사임하세요. 이게 무슨 말도 안되는 소리입니까? 가족이 망가지는 게 싫으면 사퇴하라는 이런 협박을 한두 번 받은 것 같나요? 당신의 비자금 파일과 당신이 여자와 함께 찍은 비디오가 있다고 가정해 보겠습니다. 아내와 딸을 죽일 수 있는데, 오늘날의 세계에서는 살인을 저지르겠는가? 내가 할 수 없을 것 같아? 바로 신고하고 찾아오겠습니다."
협박 대화,"저기 아줌마 예쁘네요. 아, 그렇죠. 감사합니다. 지난 며칠간 유심히 지켜봤습니다. 응!? 그냥 니가 예뻐서 하는 말인데 나랑 쉬어가면 싫어! 경찰에 신고할 예정이에요. 시도해 보세요. 그런데 당신은 아파트 00호, 호실 00호에 살고 계시죠? 가족과 함께 어떻게 할 수 있습니까? 그래도 가족들이 보고 싶으면 헛소리 하지 말고 따라오세요. 예."
직장 내 괴롭힘 대화,"정 대리 여동생이 있나요? 네, 저는 현재 대기업에 다니고 있습니다. 몇 살이에요? 저는 28세입니다. 아, 완벽해요. 내가 아는 사람이 있나요? 제가 소개해 드릴까요? 예? 내 여동생은 남자친구가 있어요. 죄송합니다. 아 그러지 마세요 제가 이제 결혼을 하니까 좋은 사람 소개시켜드릴 텐데, 남자친구 있는 여자 소개시켜드리고 싶어요. 이봐요, 그 사람을 한번 만나보세요. 아기의 상태는 정말 좋습니다. 예. 괜찮은."
직장 내 괴롭힘 대화,"개발2팀 이미나 대리를 아시나요? 그런데 이미나 대리는 지난달 이혼했다. 정말? 왜 이혼했어요? 잘 모르겠습니다. 어쨌든 그렇게 된 것 같아요. 오. 불쌍하다. 거기 아이들은 없나요? 아마 두 개 정도? 어떻게 해야 하나요? 직업인이라는 이유로 그토록 사랑해주던 남편이 안타깝습니다. 아이들은 어떻습니까? 아쉽네요. 이제는 혼자서 벌어야 합니다. 왜 이혼했어요? 당신은 나를 속이고 있습니까? 글쎄, 어쩌면 아닐 수도 있지? 요즘은 둘째 낳는 게 유행이죠. 아이들에게 미안할 뿐입니다. 남감독이 이혼하든 말든 무슨 상관이야!!!!"
기타 괴롭힘 대화,"안녕하세요 코로나 검사 받으시는 분들은 줄을 똑바로 서주세요. 아나, 어리니까 말을 무례하게 하는구나. 줄을 서지 말고 줄을 서세요. 가서 제대로 줄을 서세요. 야, 아직 머리에 피도 안 마르니까 너무 말을 많이 하지 마, 알았지? 검사를 받고 싶다면 제대로 가서 줄을 서세요. 야, 너희 부모님이 어른들에게 그렇게 하라고 가르쳤니? 아니요, 줄을 제대로 서야 감염되지 않습니다. 물론 당신은 그것을 알아야합니다. 아니, 그건 네가 어른들에게 말하는 방식이 싫기 때문이야. 너무 모르시나요? 예? 아, 정말 이해해요. 죄송합니다. 괜찮아요. 나 일해야 하니까 방해하지 마세요. 당신은 너무 시끄러워요. 코로나 전에 예절을 가르쳐야지. 야, 때리지 마, 일 방해하지 마, 너 너무 시끄러워, 친구."
직장 내 괴롭힘 대화,"길동씨, 왜 화장을 안 하시나요? 얼굴이 답답해요. 그렇게 돌아다니면 아무도 길동을 좋아하지 않을 것이다. 아, 그렇죠? 그렇지 않습니까 여러분? 예. 나도 아내가 있지만 직장에서 예쁜 것들을 보는 걸 좋아한다. 무슨 뜻이에요? 길동씨는 일을 정말 잘하는데 사회감각이 없지 않나요? 여기에는 남자들이 많지만 옷을 조금 차려 입습니다."
협박 대화,"5년 전 당신이 나에게 상처를 주었던 모든 말에 대해 사과드립니다. 내가 너한테 무슨 짓을 한 거야? 가해자는 기억이 나지 않는다고 하네요. 오늘 내 손에 죽고 그 총으로 날 쏠 거라는 겁니까? 총알이 모두 장전되었습니다. 여기에서 한 번의 샷이 당신의 인생의 끝이 될 것입니다. 장난감 총으로 나를 위협할 생각은 하지 마세요. 내려 놔. 당신이 말한 모든 것을 기억하고 사과하는 데는 그리 오랜 시간이 걸리지 않을 것입니다. 뭔가 오해가 있는 것 같아요. 먼저 진정하세요. 내가 오해하고 있는 것 같나요? 먼저 네 입을 찢어버려야 해. 일단 진정하고 말로 해결하자, 알았지?"
기타 괴롭힘 대화,"틱이 있다고 했죠? 일부러 관심을 끌려고 방종하는 행위는 아닌가? 아뇨. 그런 거요. 왜? 항상 고개를 기울이는 것은 단지 관대함일 뿐입니다. 나는 관심을 받고 싶지 않습니다. 그렇게 말하면서도 늘 애교를 부리며 고개를 갸웃하는 당신. 역겹다. 그렇지 않기 때문에! 이제 다시는 안 할 거예요. 이것 좀 보세요. 정말 재밌어요. 당신은 틱 장애가 있기 때문에 관심을 받는 것을 좋아합니까? 일부러 그러는 게 아니기 때문이다. 거짓말하지 마세요. 아, 이래서 장애아들이 다 괴짜처럼 보이는구나. 나는 더 이상 당신과 이야기하고 싶지 않습니다. 더 이상 당신에게 할 말이 없지요? 역겨운 놈."
기타 괴롭힘 대화,"야, 뭐 입고 있어? 드레스가 예쁘네요. 아, 이번에 새로 샀어요. 감사합니다. 그런데 이건 무슨 색이에요? 그것은 당신에게 적합하지 않습니다. 좋아요? 나는 노란색을 좋아한다. 너? 그렇지 않나요? 오, 진짜? 검정색이 잘 어울리네요. 블랙, 그레이 등 아. 좋아요? 당신에게 어울리는 것을 입으십시오. 정말 좋다면 좋게 놔두세요. 그게 무슨 뜻이에요? 이 노란색 드레스는 무슨 옷이에요? 무엇? 무엇? 무엇??? 재미도 없습니다. 고백. 왜 그렇게 거칠게 말해요? 당신은 단지 진실을 말하고 있습니까? 입으면 옷이 그냥 둥둥 떠다니는 것 같아요. 좋아요. 나에게 말하지 마세요. 왜? 왜? 왜? 당신은 단지 진실을 말하고 있습니까? 당신의 성격은 과연 어떤가요?"
협박 대화,언제까지 이 빚을 갚을 예정인가요? 조금만 더 시간을 주세요. 벌써 두달 넘게 시간을 주셨는데 변화가 없네요. 나도 열심히 일하고 있어요. 조금만 더 시간을 주세요. 너 때문에 내가 많은 피해를 입었구나. 정말 죄송해요. 나는 당신이 항상 더 많은 시간을 요구하는데 아무것도 변하지 않았다는 것을 믿을 수 없습니다. 이번에는 진심이에요. 저를 믿으세요. 정확히 얼마나 시간을 드릴 수 있나요? 이번달 말까지 무조건 갚아드리겠습니다. 당신은 항상 약속을 어기기 때문에 나는 당신을 믿을 수 없습니다. 그러니 최소한 면책 각서라도 써 주셔야 합니다. 메모를 작성하겠습니다. 나는 당신이 약속을 어기면 각서에 적힌 대로 빚을 갚기 위해 당신의 몸을 사용하게 될 것임을 이해합니다. 꼭 갚을게요
협박 대화,헤어지자. 헤어지자? 농담하는 거야? 나는 진지하다. 너랑 헤어지면 나 죽어. 그게 무슨 뜻이에요? 왜 그러는 걸까요? 왜 그러는 걸까요? 당신은 나를 배신했습니다. 먼저 진정하세요. 아니요? 나는 죽고 너 때문이라는 유언장을 쓸 거야. 여기요. 가족들의 이름도 적어 드리겠습니다. 그냥 기다려 보세요. 좋아요. 죄송합니다. 나는하지 않을 것이다.
갈취 대화,"좋은 게임 콘솔로 플레이하시나요? 이번에는 엄마가 생일선물로 사주셨어요. 오, 진짜? 잠시만 빌려주세요. 형님, 저번에 빌린 게임기를 아직도 반납하지 않으셨어요. 지난번에는 아무 것도 반환하지 않았습니다. 나는 그것을 당신에게주지 않았습니다. 그럼 빌려주고 싶지 않아? 그게 아니고 실제로 이걸 산지 꽤 됐어요. 좋은 말 하면 나한테 줘? 조금이라도 써서 나한테 준다고 들었는데? 예."
기타 괴롭힘 대화,"왜 항상 이런 헐렁한 옷을 입나요? 뭐? 편하게 입고 나오니까 편하게 입고 나왔어요. 너랑 어디 갈 때마다 부끄러워. 편하게 나올 수 있다고 하네요. 그러나 그것은 당신이 말하는 것입니다. 야, 너 맨날 아, 너무 뚱뚱해서 맞는 옷이 없어?라고 하잖아요. 무엇? 왜 갑자기 뚱뚱하다는 얘기가 나오나요? 넌 늘 푹신푹신해서 푹신한 임부복 같은 옷만 입는구나. 지하철을 타거나 산모용 의자에 앉아도 눈에 띄지 않습니다. 나는 질투한다. 너무 말을 많이 하는 것 같지 않나요? 내가 뭔가 잘못 말했나요? 당신을보세요. 정말 부끄럽습니다. 다음부터는 너랑 아무데도 못가. 주의해서 나오라고 하면 이렇게 안 나오잖아요. 당신은 정말 재밌어요. 호박에 선을 그리면 수박으로 변하나요? 신경써도 옷이 나쁘지 않을 것 같아요. 아, 너 웃긴 사람이구나."
직장 내 괴롭힘 대화,"이 자료를 직접 만드신 건가요? 도움 없이 혼자요? 예. 저도 여기에 온 지 꽤 됐어요. 여기에 온 지 얼마나 됐는지 묻지도 않고 스스로 해 보세요! 저도 이전 직장에서 비슷한 과정을 겪었기 때문에 시도해봤습니다. 그것이 당신의 이야기이고 이것이 여기에 있습니다. 그래도 완전히 다른 직업은 아니니까 잘 할 수 있어요. 당신이 그렇게 좋다면, 당신은 항상 거기에 있을 것입니다. 왜 여기에 왔나요? 그게 중요한 게 아닌가? 저한테 혼나면 전 회사로 돌아갈 거예요. 당신은 너무 많은 일을 하고 있습니다."
직장 내 괴롭힘 대화,"씨, 요즘 왜 이런 일을 하시나요? 예? 문제가 있는 경우. 문제? 그래도 뭔가 센스가 있으신 것 같네요. 나. 미안해요. 사과해도 괜찮나요? 후회하기 전에 빨리 해주세요. 죄송합니다. 하지만 나는 아직도 일해요. 아직? . 저는 벌써 여기서 일한 지 한 달 됐어요. 제가 살던 시절에는 이런 아이들이 존재하지도 않았습니다. 죄송합니다. 어쨌든 나는 일하는 걸 별로 좋아하지 않는다. 옆 부서 인턴들도 일을 잘한다고 들었습니다. 윽. 그러니 미리 해두시기 바랍니다. 이것은 무슨 숫자입니까?"
직장 내 괴롭힘 대화,"아, 팀장님이 너한테 엄청 까다로운 것 같던데. 당신이 똑같은 짓을 하고 있는데도 그 사람은 계속 당신을 꾸짖습니다. 정말 어렵습니다. 당신이 왜 나를 싫어하는지 모르겠어요. 왜 일하지 않고 옆 사람과 이야기하고 놀고 있습니까? 지금 당장 내 자리로 오세요. 아, 또 시작되는군요. 본사 직원들이 저를 엿먹이려고 왔다 갔다 하니까 일부러 울고 있는 겁니까? 아니, 나한테 왜 이러는 걸까요? 그렇지 않습니다. 누가 보면 내가 널 괴롭히는 줄 알겠지. 그냥 그만둘 수는 없나요? 작동하지 않습니다. 나는 당신이 잘못을 반성하고 멈출 때까지 이 자리에 계속 서 있을 것입니다."
기타 괴롭힘 대화,"야, 이거 찔리면 아프지? 오! 아파, 아파, 안 아파, 찌르지 마, 찌르지 마. 이봐, 울지 마. 하지 마세요. 그 사람도 고통스러워요. 그는 고통을 느낀다. 정말 놀랍습니다. 저리 가요."
직장 내 괴롭힘 대화,"양 대리? 양과장님은 왜 그런 일을 하시나요? 내가 그 사람에게 보고서를 맡겼는데 그 사람이 그걸 잘 활용하지 못하더라고요. 제가 직접 쓴다고 해도 이것보다 더 잘 쓸 것 같아요. 나는 최선을 다했다. 최선을 다했는데 이런 말을 하는 겁니까? 미안, 미안, 그게 다야? 다시 할게요"
갈취 대화,"안녕하세요, 몇 살이신가요? 아, 그거요. 저는 17살이에요. 아, 내 동생, 이제 그만 말할게요. 나에게 돈을 조금 빌려줄 수 있나요? 바로 갚아드릴게요! 아. 나는 아무것도 가지고 있지 않습니다. 아니요? 예. 정말? 네, 있다면요? 실제로는 없습니다. 야, 가방 좀 줘"
기타 괴롭힘 대화,"이봐, 답은 나중에 말해줘. 아니요. 안 된다고 혼나고 싶나요? 아니요. 왕따 당하고 싶지 않다면 알려주세요. 응. 나중에 찔러도 볼 수 있도록 답안지를 남겨두세요."
갈취 대화,"꼬마야, 돈 있어? 나는 아니에요. 네 주머니에 있는 걸 봤어. 이것은 돈이 아닙니다. 나에게 주세요. 학원비입니다. 그것은 내 사업이 아닙니다. 여기. 나중에 봐요."
직장 내 괴롭힘 대화,"보미 씨, 방금 이메일을 보냈어요. 확인해 주세요, 대리님. 이게 대리 업무 아닌가요? 좀 바빠요. 나를 위해 이 일을 해줄 수 있나요? 나도 중요한 회의가 있어서 매우 바쁘다. 하하, 보미씨. 여기 있는 사람들은 모두 바빠요. 바쁜 건 보미만 아니겠죠? 제가 초보라서 아는 게 별로 없는 것 같아요. 선생님. 그럼 완성해서 내일까지 전달하겠습니다. 내일까지요? 아니요. 지금 당장 해주세요. 지금? 내가 전에 말했듯이. 중요한 회의가 있어요. 회의는 내일이에요. 오늘 야근을 하게 되더라도 이것부터 먼저 끝내세요. 얼마나 걸릴까요? 입사한지 꽤 되어서 작업 속도가 느립니다. 이해합니다."
협박 대화,김 회장. 우리가 지나온 시간을 생각하면 나는 그 사람을 많이 돌보았습니다. 한 번만 더 시간을 주시면 안 될까요? 김 대통령도 양심이 없다. 땅을 파서 장사를 합니까? 그런데 이자가 터무니없이 높습니다. 그렇다면 빌리거나 급할 때 그냥 빌리는 것이 어떨까요? 그러니 조금만 더 시간을 주세요. 이틀의 시간을 드리겠습니다. 안 들어가면 눈이라도 빼버릴까 생각 중이에요. 눈. 눈 말인가요? 당신이 하기 싫다면 지금 당장 돈을 가져오거나 어떻게든 구해보도록 할게요.
기타 괴롭힘 대화,"이것도 못하냐? 아니요, 할 수 있습니다. 내가 최선을 다할 수 없다면 말해주세요. 나도 잘하고 싶은데 그러지 못한다. 이것조차 할 수 없다면 왜 여기에 왔습니까? 난 당신과 함께 하는 걸 좋아하는데, 그냥 다른 일을 하는 게 어때요? 왜 미안해요? 미안하다면 그게 전부입니다."
갈취 대화,"이봐요, 거기 저 사람이 나인가요? 아, 거기에 말이 더 있나요? 왜 나야? 야, 주머니에 있는 것 다 털어라. 거기에는 아무것도 없습니다. 흔들어보니 검색이 되네요. 아, 아, 5,000원 ??있어요! 모든 것? 네, 털어내고 나오면 수색하겠다고 하더군요. 그것은 모든 것입니다."
